Canton,WeekNumber,Start_date,End_date,Restaurant_cat,Bar_cat,Nightclubs_cat,Retail_cat,BarbersSalonSpa_cat,EntertainmentTheaters_cat,Schools_cat,MaskInShop_cat,TravelRestrictions_cat,TourismPotential,TourismPotential_cat,Restaurant_shap,Bar_shap,Nightclubs_shap,Retail_shap,BarbersSalonSpa_shap,EntertainmentTheaters_shap,Schools_shap,MaskInShop_shap,TravelRestrictions_shap,TourismPotential_shap,Total_cases,Active_infection,Daily_Infection,Daily/Active_observed,Daily/Active_XGBoost,Max,Min,AbsMax
TG,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,1,426,10,0.0055008926,0.0052024672,0.0745970386,-0.0101304574,-0.0044352868,0.0118576654,0.000835963,0.0164987662,0.1355990356,0.0080016622,399.571,16.1429,1.57143,0.7126154,1.2375187272,TravelRestrictions,Retail,TravelRestrictions
TG,28,July6_2020,July12_2020,4,2,2,2,1,2,0,1,1,426,10,0.0016785104,0.003619532,0.0705942146,-0.0099908872,-0.004392647,0.0114524494,0.0008399987,-0.0089843698,0.1327807908,0.006967646,408,18.7143,1,1.70233,1.1935937398,TravelRestrictions,Retail,TravelRestrictions
TG,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,1,426,10,0.0016785104,0.003619532,0.0705942146,-0.0099908872,-0.004392647,0.0114524494,0.0008399987,-0.0089843698,0.1327807908,0.006967646,422,24.4286,3,1.083278,1.1935937398,TravelRestrictions,Retail,TravelRestrictions
TG,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,1,426,10,0.0016785104,0.003619532,0.0705942146,-0.0099908872,-0.004392647,0.0114524494,0.0008399987,-0.0089843698,0.1327807908,0.006967646,443.571,37,2.85714,0.8404872,1.1935937398,TravelRestrictions,Retail,TravelRestrictions
TG,31,July27_2020,August2_2020,4,2,2,2,1,2,0,1,1,426,10,0.0016785104,0.003619532,0.0705942146,-0.0099908872,-0.004392647,0.0114524494,0.0008399987,-0.0089843698,0.1327807908,0.006967646,461.286,38.1429,2.28571,1.1323508,1.1935937398,TravelRestrictions,Retail,TravelRestrictions
TG,32,August3_2020,August9_2020,4,2,2,2,1,2,0,1,1,426,10,0.0016785104,0.003619532,0.0705942146,-0.0099908872,-0.004392647,0.0114524494,0.0008399987,-0.0089843698,0.1327807908,0.006967646,476.571,34,2.85714,1.42576,1.1935937398,TravelRestrictions,Retail,TravelRestrictions
TG,33,August10_2020,August16_2020,4,2,2,2,1,2,2,1,1,426,10,0.0002916683,-0.0001213673,0.067013226,-0.0098014868,-0.00433265,0.0114524494,0.0050285606,-0.0091066248,0.131196485,0.0060800124,510.571,51.8571,5.14286,0.9520056,1.1922256346,TravelRestrictions,Retail,TravelRestrictions
TG,34,August17_2020,August23_2020,4,2,2,2,1,2,2,1,1,426,10,0.0002916683,-0.0001213673,0.067013226,-0.0098014868,-0.00433265,0.0114524494,0.0050285606,-0.0091066248,0.131196485,0.0060800124,547,71.1429,4.85714,0.7420168,1.1922256346,TravelRestrictions,Retail,TravelRestrictions
TG,35,August24_2020,August30_2020,4,2,2,2,1,2,2,1,1,426,10,0.0002916683,-0.0001213673,0.067013226,-0.0098014868,-0.00433265,0.0114524494,0.0050285606,-0.0091066248,0.131196485,0.0060800124,569.429,56.8571,3,0.7542024,1.1922256346,TravelRestrictions,Retail,TravelRestrictions
TG,36,August31_2020,September6_2020,4,2,2,2,1,2,2,1,1,426,10,0.0002916683,-0.0001213673,0.067013226,-0.0098014868,-0.00433265,0.0114524494,0.0050285606,-0.0091066248,0.131196485,0.0060800124,585.286,35.8571,1.85714,1.846768,1.1922256346,TravelRestrictions,Retail,TravelRestrictions
TI,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,2271,19,0.6159700596,0.4035978898,0.0798469602,-0.0089414038,-0.0019105898,0.0120478316,0.0059723538,0.0122746694,-0.0332122868,0.023821889,167.286,209.571,34.8571,1.863008,1.9931418304,Restaurant,TravelRestrictions,Restaurant
TI,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,2271,19,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.0157240734,-0.00018235,0.0046320946,-0.0442119566,0.0144939998,664.714,746,93.1429,1.3369804,0.8257753252,Retail,Nightclubs,Nightclubs
TI,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,2271,19,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.0157240734,-0.00018235,0.0046320946,-0.0442119566,0.0144939998,1482.57,1385.71,127.429,0.8476804,0.8257753252,Retail,Nightclubs,Nightclubs
TI,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,2271,19,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.0157240734,-0.00018235,0.0046320946,-0.0442119566,0.0144939998,2263.71,1569,95.8571,0.6321938,0.8257753252,Retail,Nightclubs,Nightclubs
TI,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,2271,19,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.0157240734,-0.00018235,0.0046320946,-0.0442119566,0.0144939998,2711.57,1165.29,51.5714,0.5392394,0.8257753252,Retail,Nightclubs,Nightclubs
TI,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,2271,19,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.0157240734,-0.00018235,0.0046320946,-0.0442119566,0.0144939998,2956.43,631.857,23.2857,0.7428386,0.8257753252,Retail,Nightclubs,Nightclubs
TI,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,2271,19,-0.0487318804,-0.026147716,-0.0788409622,0.0336254198,0.0149122946,-0.0157240734,-0.00018235,0.0046320946,-0.0442119566,0.0144939998,3106,359.714,18.4286,0.637385,0.8257753252,Retail,Nightclubs,Nightclubs
TI,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,2271,19,-0.0541234484,-0.0281891484,-0.0904956654,-0.0224230734,-0.008376039,-0.0166369042,-0.0003259253,0.0041561744,-0.0463808884,0.0250880952,3203.43,234.286,10.5714,0.4730824,0.7528263932,TourismPotential,Nightclubs,Nightclubs
TI,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,2271,19,-0.0541234484,-0.0281891484,-0.0904956654,-0.0224230734,-0.008376039,-0.0166369042,-0.0003259253,0.0041561744,-0.0463808884,0.0250880952,3251,133.429,4.28571,0.6598242,0.7528263932,TourismPotential,Nightclubs,Nightclubs
TI,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,2271,19,-0.0548069438,-0.0284944716,-0.0904956654,-0.0225288784,-0.008380162,-0.0166369042,-0.0003433061,0.004380082,-0.0464083732,0.0267182412,3274.71,63.8571,2.71429,0.9115512,0.7528263932,TourismPotential,Nightclubs,Nightclubs
TI,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,2271,19,-0.0548069438,-0.0284944716,-0.0904956654,-0.0225288784,-0.008380162,-0.0166369042,-0.0003433061,0.004380082,-0.0464083732,0.0267182412,3295.86,43.5714,3,0.5939094,0.7528263932,TourismPotential,Nightclubs,Nightclubs
TI,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,2271,19,-0.0548069438,-0.0284944716,-0.0904956654,-0.0225288784,-0.008380162,-0.0166369042,-0.0003433061,0.004380082,-0.0464083732,0.0267182412,3310.43,34.5714,1.42857,0.1666672,0.7528263932,TourismPotential,Nightclubs,Nightclubs
TI,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,2271,19,-0.0155913716,-0.0284720548,0.0746728024,-0.0118011488,-0.004995823,0.0119959714,0.0005934554,0.0118161008,-0.0458503948,0.030086595,3315.57,16.8571,0.142857,1.833328,1.0665852428,Nightclubs,TravelRestrictions,Nightclubs
TI,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,2271,19,-0.0155913716,-0.0284720548,0.0746728024,-0.0118011488,-0.004995823,0.0119959714,0.0005934554,0.0118161008,-0.0458503948,0.030086595,3317.29,6.28571,0.714286,0.9722216,1.0665852428,Nightclubs,TravelRestrictions,Nightclubs
TI,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,1,2271,19,-0.0124683202,-0.0266782768,0.0747277846,-0.0105869064,-0.0039955426,0.0119959714,0.0007264998,0.0143577084,0.1395136344,0.0261499364,3323.29,8.28571,0.571429,0.363636,1.2007296686,TravelRestrictions,Bar,TravelRestrictions
TI,26,June22_2020,June28_2020,4,1,2,2,1,2,0,0,1,2271,19,0.0063329924,-0.0262925698,0.0747277846,-0.0098967148,-0.0038636248,0.0119959714,0.0007904526,0.0153318312,0.1328119254,0.0262130848,3326.86,9.14286,0.285714,2.410338,1.213967622,TravelRestrictions,Bar,TravelRestrictions
TI,27,June29_2020,July5_2020,4,1,2,2,1,2,0,0,1,2271,19,0.0063329924,-0.0262925698,0.0747277846,-0.0098967148,-0.0038636248,0.0119959714,0.0007904526,0.0153318312,0.1328119254,0.0262130848,3335.57,14.8571,2.71429,1.3329736,1.213967622,TravelRestrictions,Bar,TravelRestrictions
TI,28,July6_2020,July12_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3363,39.2857,3.42857,0.8936004,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,29,July13_2020,July19_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3385.86,51.5714,3.28571,0.8745128,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,30,July20_2020,July26_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3414.57,50.1429,3.42857,0.8227814,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,31,July27_2020,August2_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3429.86,42.4286,2.57143,0.9327584,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,32,August3_2020,August9_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3446,31,2,1.059891,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,33,August10_2020,August16_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3461.71,31.2857,2.42857,1.511776,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,34,August17_2020,August23_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3489.14,47.5714,4.85714,1.0318182,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,35,August24_2020,August30_2020,4,1,2,2,1,2,0,1,1,2271,19,0.0021627564,-0.025532003,0.0707249606,-0.0097161428,-0.0038108574,0.0115907554,0.0007995707,-0.0080663814,0.1298042452,0.0249596956,3526.29,66.2857,4.71429,0.7585284,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
TI,36,August31_2020,September6_2020,4,1,2,2,1,2,1,1,1,2271,19,0.0011055039,-0.0254063404,0.069883667,-0.0097161428,-0.0038108574,0.0115907554,-0.0021072702,-0.0081074812,0.1283731288,0.023788359,3550.14,57.8571,3.28571,0.953757,1.1725468636,TravelRestrictions,Bar,TravelRestrictions
UR,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,255,6,0.6287787072,0.409268608,0.0792351812,-0.0136831324,-0.0032923702,0.0118460174,0.0093605274,0.0116316564,-0.035626388,-0.0494229568,1.14286,1.42857,0.285714,2.26191,1.978632152,Restaurant,TourismPotential,Restaurant
UR,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,255,6,-0.0460115656,-0.0257721604,-0.07726943,0.053626223,0.0219460276,-0.0152165188,-0.0005117571,0.0044324714,-0.0456499302,-0.039734408,6.71429,9.57143,1.42857,2.222934,0.814906001,Retail,Nightclubs,Nightclubs
UR,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,255,6,-0.0460115656,-0.0257721604,-0.07726943,0.053626223,0.0219460276,-0.0152165188,-0.0005117571,0.0044324714,-0.0456499302,-0.039734408,35.4286,38.4286,5.42857,0.6330478,0.814906001,Retail,Nightclubs,Nightclubs
UR,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,255,6,-0.0460115656,-0.0257721604,-0.07726943,0.053626223,0.0219460276,-0.0152165188,-0.0005117571,0.0044324714,-0.0456499302,-0.039734408,60.5714,53,2.42857,0.6600692,0.814906001,Retail,Nightclubs,Nightclubs
UR,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,255,6,-0.0460115656,-0.0257721604,-0.07726943,0.053626223,0.0219460276,-0.0152165188,-0.0005117571,0.0044324714,-0.0456499302,-0.039734408,72.1429,33.8571,1.42857,0.09523794,0.814906001,Retail,Nightclubs,Nightclubs
UR,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,255,6,-0.0460115656,-0.0257721604,-0.07726943,0.053626223,0.0219460276,-0.0152165188,-0.0005117571,0.0044324714,-0.0456499302,-0.039734408,78,15.4286,0.142857,0.8000006,0.814906001,Retail,Nightclubs,Nightclubs
UR,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,255,6,-0.0460115656,-0.0257721604,-0.07726943,0.053626223,0.0219460276,-0.0152165188,-0.0005117571,0.0044324714,-0.0456499302,-0.039734408,78.2857,5.28571,0.285714,2.319786,0.814906001,Retail,Nightclubs,Nightclubs
UR,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,255,6,-0.051804102,-0.0277965982,-0.0889354158,-0.0285624486,-0.0106409982,-0.0161293496,-0.0007561516,0.0037914044,-0.0497643398,-0.0645791874,86.4286,9.57143,1.42857,0.2967034,0.6907367712,MaskInShop,Nightclubs,Nightclubs
UR,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,255,6,-0.051804102,-0.0277965982,-0.0889354158,-0.0285624486,-0.0106409982,-0.0161293496,-0.0007561516,0.0037914044,-0.0497643398,-0.0645791874,91.5714,12.7143,0.285714,0.666666,0.6907367712,MaskInShop,Nightclubs,Nightclubs
UR,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,255,6,-0.055917197,-0.029146705,-0.0889354158,-0.0289850708,-0.0106671026,-0.0161293496,-0.0008762839,0.004015312,-0.0499574628,-0.0676684932,92.2857,4.85714,0.142857,0,0.6907367712,MaskInShop,Nightclubs,Nightclubs
UR,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,255,6,-0.055917197,-0.029146705,-0.0889354158,-0.0289850708,-0.0106671026,-0.0161293496,-0.0008762839,0.004015312,-0.0499574628,-0.0676684932,93,1.28571,0,0,0.6907367712,MaskInShop,Nightclubs,Nightclubs
UR,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,255,6,-0.055917197,-0.029146705,-0.0889354158,-0.0289850708,-0.0106671026,-0.0161293496,-0.0008762839,0.004015312,-0.0499574628,-0.0676684932,93,0.571429,0,0,0.6907367712,MaskInShop,Nightclubs,Nightclubs
UR,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,255,6,-0.01845158,-0.0291495806,0.0732365256,-0.0182573412,-0.0072827636,0.011634686,-0.0001523367,0.0108956386,-0.0495002634,-0.0699106366,93,0,0,0,1.0044956208,Nightclubs,TourismPotential,Nightclubs
UR,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,255,6,-0.01845158,-0.0291495806,0.0732365256,-0.0182573412,-0.0072827636,0.011634686,-0.0001523367,0.0108956386,-0.0495002634,-0.0699106366,93,0,0,0,1.0044956208,Nightclubs,TourismPotential,Nightclubs
UR,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,0,255,6,-0.01845158,-0.0291495806,0.0732365256,-0.0182573412,-0.0072827636,0.011634686,-0.0001523367,0.0108956386,-0.0495002634,-0.0699106366,93,0,0,1.999998,1.0044956208,Nightclubs,TourismPotential,Nightclubs
UR,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,0,255,6,0.0083868946,0.005513872,0.0732365256,-0.0157778936,-0.0068041358,0.011634686,0.0001514551,0.0134056454,-0.047534767,-0.0686599844,93.4286,0.714286,0.142857,2.3394,1.0565174228,Nightclubs,TourismPotential,Nightclubs
UR,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,0,255,6,0.0083868946,0.005513872,0.0732365256,-0.0157778936,-0.0068041358,0.011634686,0.0001514551,0.0134056454,-0.047534767,-0.0686599844,101.714,10.1429,1.57143,0.5523798,1.0565174228,Nightclubs,TourismPotential,Nightclubs
UR,28,July6_2020,July12_2020,4,2,2,2,1,2,0,1,0,255,6,0.00378728,0.0037641982,0.0694437786,-0.015569477,-0.006728792,0.01122947,0.0001571883,-0.0071215578,-0.046651472,-0.0684058858,107.857,14.7143,0.571429,0.5714282,1.0169504282,Nightclubs,TourismPotential,Nightclubs
UR,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,0,255,6,0.00378728,0.0037641982,0.0694437786,-0.015569477,-0.006728792,0.01122947,0.0001571883,-0.0071215578,-0.046651472,-0.0684058858,110.429,7.71429,0.285714,1.4,1.0169504282,Nightclubs,TourismPotential,Nightclubs
UR,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,0,255,6,0.00378728,0.0037641982,0.0694437786,-0.015569477,-0.006728792,0.01122947,0.0001571883,-0.0071215578,-0.046651472,-0.0684058858,113.714,5.71429,0.571429,0.3999996,1.0169504282,Nightclubs,TourismPotential,Nightclubs
UR,31,July27_2020,August2_2020,4,2,2,2,1,2,0,1,0,255,6,0.00378728,0.0037641982,0.0694437786,-0.015569477,-0.006728792,0.01122947,0.0001571883,-0.0071215578,-0.046651472,-0.0684058858,115.714,5.14286,0.142857,0.3999996,1.0169504282,Nightclubs,TourismPotential,Nightclubs
UR,32,August3_2020,August9_2020,4,2,2,2,1,2,0,1,0,255,6,0.00378728,0.0037641982,0.0694437786,-0.015569477,-0.006728792,0.01122947,0.0001571883,-0.0071215578,-0.046651472,-0.0684058858,117,2.85714,0.142857,2.257136,1.0169504282,Nightclubs,TourismPotential,Nightclubs
UR,33,August10_2020,August16_2020,4,2,2,2,1,2,0,1,0,255,6,0.00378728,0.0037641982,0.0694437786,-0.015569477,-0.006728792,0.01122947,0.0001571883,-0.0071215578,-0.046651472,-0.0684058858,120.857,6.14286,0.857143,1.100001,1.0169504282,Nightclubs,TourismPotential,Nightclubs
UR,34,August17_2020,August23_2020,4,2,2,2,1,2,2,1,0,255,6,0.0013230131,-0.0008001827,0.0660663066,-0.0153800766,-0.0064724674,0.01122947,0.0096181316,-0.0072950332,-0.046031965,-0.0656819184,128.286,12.1429,0.857143,1.0595228,1.015582323,Nightclubs,TourismPotential,Nightclubs
UR,35,August24_2020,August30_2020,4,2,2,2,1,2,2,1,0,255,6,0.0013230131,-0.0008001827,0.0660663066,-0.0153800766,-0.0064724674,0.01122947,0.0096181316,-0.0072950332,-0.046031965,-0.0656819184,135.571,14.1429,1.14286,0,1.015582323,Nightclubs,TourismPotential,Nightclubs
UR,36,August31_2020,September6_2020,4,2,2,2,1,2,2,1,0,255,6,0.0013230131,-0.0008001827,0.0660663066,-0.0153800766,-0.0064724674,0.01122947,0.0096181316,-0.0072950332,-0.046031965,-0.0656819184,137,8,0,0.5000002,1.015582323,Nightclubs,TourismPotential,Nightclubs
VD,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,2913,20,0.6160201124,0.4035097654,0.0797647732,-0.0088472678,-0.0019105898,0.0120478316,0.0058842322,0.0122811528,-0.0332122868,0.0247556414,296.286,402.714,75.1429,1.883336,1.9931418304,Restaurant,TravelRestrictions,Restaurant
VD,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,2913,20,-0.0488437152,-0.0261073274,-0.0788207882,0.0330571458,0.0149122946,-0.0157240734,-0.0001805141,0.0046339048,-0.0442119566,0.0151098962,1464.71,1656.29,201.286,1.070993,0.8257753252,Retail,Nightclubs,Nightclubs
VD,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,2913,20,-0.0488437152,-0.0261073274,-0.0788207882,0.0330571458,0.0149122946,-0.0157240734,-0.0001805141,0.0046339048,-0.0442119566,0.0151098962,2912.29,2698.71,202.571,0.7192136,0.8257753252,Retail,Nightclubs,Nightclubs
VD,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,2913,20,-0.0488437152,-0.0261073274,-0.0788207882,0.0330571458,0.0149122946,-0.0157240734,-0.0001805141,0.0046339048,-0.0442119566,0.0151098962,4010.43,2449.29,129,0.6196288,0.8257753252,Retail,Nightclubs,Nightclubs
VD,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,2913,20,-0.0488437152,-0.0261073274,-0.0788207882,0.0330571458,0.0149122946,-0.0157240734,-0.0001805141,0.0046339048,-0.0442119566,0.0151098962,4641.29,1602.29,73.1429,0.5366214,0.8257753252,Retail,Nightclubs,Nightclubs
VD,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,2913,20,-0.0488437152,-0.0261073274,-0.0788207882,0.0330571458,0.0149122946,-0.0157240734,-0.0001805141,0.0046339048,-0.0442119566,0.0151098962,4981.43,889.286,35.7143,0.6393786,0.8257753252,Retail,Nightclubs,Nightclubs
VD,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,2913,20,-0.0488437152,-0.0261073274,-0.0788207882,0.0330571458,0.0149122946,-0.0157240734,-0.0001805141,0.0046339048,-0.0442119566,0.0151098962,5163.57,480.429,22.5714,0.697676,0.8257753252,Retail,Nightclubs,Nightclubs
VD,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,2913,20,-0.0542352832,-0.0280226618,-0.0903824474,-0.0220960656,-0.008376039,-0.0166369042,-0.0003177485,0.0041626578,-0.0463808884,0.026599272,5281,278.286,14.1429,0.6809306,0.7528263932,TourismPotential,Nightclubs,Nightclubs
VD,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,2913,20,-0.0542352832,-0.0280226618,-0.0903824474,-0.0220960656,-0.008376039,-0.0166369042,-0.0003177485,0.0041626578,-0.0463808884,0.026599272,5356.43,181.143,9,0.5999154,0.7528263932,TourismPotential,Nightclubs,Nightclubs
VD,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,2913,20,-0.054756891,-0.028327985,-0.0903824474,-0.0222018706,-0.008380162,-0.0166369042,-0.0003351294,0.0043865654,-0.0464083732,0.0283913056,5404.86,116,5.28571,0.721252,0.7528263932,TourismPotential,Nightclubs,Nightclubs
VD,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,2913,20,-0.054756891,-0.028327985,-0.0903824474,-0.0222018706,-0.008380162,-0.0166369042,-0.0003351294,0.0043865654,-0.0464083732,0.0283913056,5429,66.5714,3.42857,0.6494376,0.7528263932,TourismPotential,Nightclubs,Nightclubs
VD,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,2913,20,-0.054756891,-0.028327985,-0.0903824474,-0.0222018706,-0.008380162,-0.0166369042,-0.0003351294,0.0043865654,-0.0464083732,0.0283913056,5445.86,37.8571,1.71429,1.0205804,0.7528263932,TourismPotential,Nightclubs,Nightclubs
VD,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,2913,20,-0.0155413188,-0.0283055682,0.0745906154,-0.011565085,-0.004995823,0.0119959714,0.0006016321,0.0118225828,-0.0458503948,0.031564253,5459.29,29.7143,2.14286,1.0996832,1.0665852428,Nightclubs,TravelRestrictions,Nightclubs
VD,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,2913,20,-0.0155413188,-0.0283055682,0.0745906154,-0.011565085,-0.004995823,0.0119959714,0.0006016321,0.0118225828,-0.0458503948,0.031564253,5475.71,30.8571,2.42857,1.2958708,1.0665852428,Nightclubs,TravelRestrictions,Nightclubs
VD,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,1,2913,20,-0.0124182688,-0.0265117902,0.0746455976,-0.0103508426,-0.0039955426,0.0119959714,0.0007346765,0.0143641904,0.1395136344,0.0276275958,5501,44.5714,4,1.3544622,1.2007296686,TravelRestrictions,Bar,TravelRestrictions
VD,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,1,2913,20,0.0054338326,0.0048311844,0.0746455976,-0.0085663158,-0.0037874214,0.0119959714,0.000948262,0.016565178,0.1305488492,0.0275340534,5539.57,68.2857,6.42857,1.55561,1.2406208514,TravelRestrictions,Retail,TravelRestrictions
VD,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,1,2913,20,0.0054338326,0.0048311844,0.0746455976,-0.0085663158,-0.0037874214,0.0119959714,0.000948262,0.016565178,0.1305488492,0.0275340534,5613.86,120,12.7143,1.0496696,1.2406208514,TravelRestrictions,Retail,TravelRestrictions
VD,28,July6_2020,July12_2020,4,2,2,2,1,2,0,2,1,2913,20,0.0015698802,0.0033549096,0.0705338284,-0.008355081,-0.0035101696,0.0115907554,0.0007455435,-0.0044903586,0.1278439218,0.0258662502,5698.71,164.143,12.1429,1.058428,1.2065963742,TravelRestrictions,Retail,TravelRestrictions
VD,29,July13_2020,July19_2020,4,2,2,2,1,2,0,2,1,2913,20,0.0015698802,0.0033549096,0.0705338284,-0.008355081,-0.0035101696,0.0115907554,0.0007455435,-0.0044903586,0.1278439218,0.0258662502,5788.71,175.857,13.2857,0.8990926,1.2065963742,TravelRestrictions,Retail,TravelRestrictions
VD,30,July20_2020,July26_2020,4,2,2,2,1,2,0,2,1,2913,20,0.0015698802,0.0033549096,0.0705338284,-0.008355081,-0.0035101696,0.0115907554,0.0007455435,-0.0044903586,0.1278439218,0.0258662502,5866.14,167.143,10.7143,1.542184,1.2065963742,TravelRestrictions,Retail,TravelRestrictions
VD,31,July27_2020,August2_2020,4,2,2,2,1,2,0,2,1,2913,20,0.0015698802,0.0033549096,0.0705338284,-0.008355081,-0.0035101696,0.0115907554,0.0007455435,-0.0044903586,0.1278439218,0.0258662502,6001,222.857,24.1429,0.8301314,1.2065963742,TravelRestrictions,Retail,TravelRestrictions
VD,32,August3_2020,August9_2020,4,2,2,2,1,2,0,2,1,2913,20,0.0015698802,0.0033549096,0.0705338284,-0.008355081,-0.0035101696,0.0115907554,0.0007455435,-0.0044903586,0.1278439218,0.0258662502,6136.71,275.857,16.2857,1.2382244,1.2065963742,TravelRestrictions,Retail,TravelRestrictions
VD,33,August10_2020,August16_2020,4,2,2,2,1,2,0,2,1,2913,20,0.0015698802,0.0033549096,0.0705338284,-0.008355081,-0.0035101696,0.0115907554,0.0007455435,-0.0044903586,0.1278439218,0.0258662502,6285.14,286.857,25.2857,1.529276,1.2065963742,TravelRestrictions,Retail,TravelRestrictions
VD,34,August17_2020,August23_2020,4,2,2,2,1,2,0,2,1,2913,20,0.0015698802,0.0033549096,0.0705338284,-0.008355081,-0.0035101696,0.0115907554,0.0007455435,-0.0044903586,0.1278439218,0.0258662502,6549.29,448.429,48.1429,1.2968676,1.2065963742,TravelRestrictions,Retail,TravelRestrictions
