Canton,WeekNumber,Start_date,End_date,Restaurant_shap,Bar_shap,Nightclubs_shap,Retail_shap,BarbersSalonSpa_shap,EntertainmentTheaters_shap,Schools_shap,MaskInShop_shap,TravelRestrictions_shap,TourismPotential_shap,Max,Min,AbsMax
AG,11,March9_2020,March15_2020,0.6712087746,0.4325741084,0.1707598186,0.0137116742,0.0065371698,0.0284974662,0.0063156599,0.0079680748,0.0132369244,-0.0018870824,Restaurant,TourismPotential,Restaurant
AG,12,March16_2020,March22_2020,0.0062038676,0.0023467542,0.0116659858,0.0584871826,0.0242513922,0.0009128322,0.0001609561,0.0003280508,0.0024192952,-0.00893242,Retail,TourismPotential,Retail
AG,13,March23_2020,March29_2020,0.0062038676,0.0023467542,0.0116659858,0.0584871826,0.0242513922,0.0009128322,0.0001609561,0.0003280508,0.0024192952,-0.00893242,Retail,TourismPotential,Retail
AG,14,March30_2020,April5_2020,0.0062038676,0.0023467542,0.0116659858,0.0584871826,0.0242513922,0.0009128322,0.0001609561,0.0003280508,0.0024192952,-0.00893242,Retail,TourismPotential,Retail
AG,15,April6_2020,April12_2020,0.0062038676,0.0023467542,0.0116659858,0.0584871826,0.0242513922,0.0009128322,0.0001609561,0.0003280508,0.0024192952,-0.00893242,Retail,TourismPotential,Retail
AG,16,April13_2020,April19_2020,0.0062038676,0.0023467542,0.0116659858,0.0584871826,0.0242513922,0.0009128322,0.0001609561,0.0003280508,0.0024192952,-0.00893242,Retail,TourismPotential,Retail
AG,17,April20_2020,April26_2020,0.0062038676,0.0023467542,0.0116659858,0.0584871826,0.0242513922,0.0009128322,0.0001609561,0.0003280508,0.0024192952,-0.00893242,Retail,TourismPotential,Retail
AG,18,April27_2020,May3_2020,0.000683494,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.7484799999998E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
AG,19,May4_2020,May10_2020,0.000683494,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.7484799999998E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
AG,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AG,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AG,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AG,23,June1_2020,June7_2020,0.0392155722,-2.87560000000048E-006,0.1651684678,0.0107277296,0.0033843376,0.0282861348,0.0009367615,0.0074360188,0.000575295,0.003021613,Nightclubs,Bar,Nightclubs
AG,24,June8_2020,June14_2020,0.0392155722,-2.87560000000048E-006,0.1651684678,0.0107277296,0.0033843376,0.0282861348,0.0009367615,0.0074360188,0.000575295,0.003021613,Nightclubs,Bar,Nightclubs
AG,25,June15_2020,June21_2020,0.042458094,0.0017909024,0.16522345,0.012278294,0.004384618,0.0282861348,0.0010698059,0.0100456874,0.1876222712,0.0007679014,TravelRestrictions,TourismPotential,TravelRestrictions
AG,26,June22_2020,June28_2020,0.0604314816,0.0335878438,0.16522345,0.0142134356,0.0045927392,0.0282861348,0.001289751,0.0122629024,0.1783705154,0.001249612,TravelRestrictions,TourismPotential,TravelRestrictions
AG,27,June29_2020,July5_2020,0.0604314816,0.0335878438,0.16522345,0.0142134356,0.0045927392,0.0282861348,0.001289751,0.0122629024,0.1783705154,0.001249612,TravelRestrictions,TourismPotential,TravelRestrictions
AG,28,July6_2020,July12_2020,0.0417118226,0.0027803272,0.109600204,0.0125416914,0.004275628,0.0278809188,0.0008769076,-0.0087498474,0.1830556154,-0.0008369634,TravelRestrictions,MaskInShop,TravelRestrictions
AG,29,July13_2020,July19_2020,0.0417118226,0.0027803272,0.109600204,0.0125416914,0.004275628,0.0278809188,0.0008769076,-0.0087498474,0.1830556154,-0.0008369634,TravelRestrictions,MaskInShop,TravelRestrictions
AG,30,July20_2020,July26_2020,0.0417118226,0.0027803272,0.109600204,0.0125416914,0.004275628,0.0278809188,0.0008769076,-0.0087498474,0.1830556154,-0.0008369634,TravelRestrictions,MaskInShop,TravelRestrictions
AG,31,July27_2020,August2_2020,0.0417118226,0.0027803272,0.109600204,0.0125416914,0.004275628,0.0278809188,0.0008769076,-0.0087498474,0.1830556154,-0.0008369634,TravelRestrictions,MaskInShop,TravelRestrictions
AG,32,August3_2020,August9_2020,0.0417118226,0.0027803272,0.109600204,0.0125416914,0.004275628,0.0278809188,0.0008769076,-0.0087498474,0.1830556154,-0.0008369634,TravelRestrictions,MaskInShop,TravelRestrictions
AG,33,August10_2020,August16_2020,0.0413974358,0.0029059884,0.1091781222,0.0125416914,0.004275628,0.0278809188,-0.0008678568,-0.0087909472,0.1801387686,-0.0019006918,TravelRestrictions,MaskInShop,TravelRestrictions
AG,34,August17_2020,August23_2020,0.0413974358,0.0029059884,0.1091781222,0.0125416914,0.004275628,0.0278809188,-0.0008678568,-0.0087909472,0.1801387686,-0.0019006918,TravelRestrictions,MaskInShop,TravelRestrictions
AG,35,August24_2020,August30_2020,0.0413974358,0.0029059884,0.1091781222,0.0125416914,0.004275628,0.0278809188,-0.0008678568,-0.0087909472,0.1801387686,-0.0019006918,TravelRestrictions,MaskInShop,TravelRestrictions
AG,36,August31_2020,September6_2020,0.0413974358,0.0029059884,0.1091781222,0.0125416914,0.004275628,0.0278809188,-0.0008678568,-0.0087909472,0.1801387686,-0.0019006918,TravelRestrictions,MaskInShop,TravelRestrictions
AI,11,March9_2020,March15_2020,0.6851250434,0.4392937472,0.1643393444,0.0153019384,0.0074226698,0.0274428784,0.0121589639,0.0066786216,0.014320635,0.0166891634,Restaurant,MaskInShop,Restaurant
AI,12,March16_2020,March22_2020,0.0110349862,0.003374546,0.0116659844,0.0865053084,0.0335380346,0.0009128322,0.0003645267,0.0005773166,0.0043861286,0.0338658838,Retail,Schools,Retail
AI,13,March23_2020,March29_2020,0.0110349862,0.003374546,0.0116659844,0.0865053084,0.0335380346,0.0009128322,0.0003645267,0.0005773166,0.0043861286,0.0338658838,Retail,Schools,Retail
AI,14,March30_2020,April5_2020,0.0110349862,0.003374546,0.0116659844,0.0865053084,0.0335380346,0.0009128322,0.0003645267,0.0005773166,0.0043861286,0.0338658838,Retail,Schools,Retail
AI,15,April6_2020,April12_2020,0.0110349862,0.003374546,0.0116659844,0.0865053084,0.0335380346,0.0009128322,0.0003645267,0.0005773166,0.0043861286,0.0338658838,Retail,Schools,Retail
AI,16,April13_2020,April19_2020,0.0110349862,0.003374546,0.0116659844,0.0865053084,0.0335380346,0.0009128322,0.0003645267,0.0005773166,0.0043861286,0.0338658838,Retail,Schools,Retail
AI,17,April20_2020,April26_2020,0.0110349862,0.003374546,0.0116659844,0.0865053084,0.0335380346,0.0009128322,0.0003645267,0.0005773166,0.0043861286,0.0338658838,Retail,Schools,Retail
AI,18,April27_2020,May3_2020,0.0052259816,0.0013501068,0,0.0004226222,2.61057999999988E-005,0,0.0001201322,-6.37503999999997E-005,0.0001931216,0.0042021952,Restaurant,MaskInShop,Restaurant
AI,19,May4_2020,May10_2020,0.0052259816,0.0013501068,0,0.0004226222,2.61057999999988E-005,0,0.0001201322,-6.37503999999997E-005,0.0001931216,0.0042021952,Restaurant,MaskInShop,Restaurant
AI,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AI,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AI,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AI,23,June1_2020,June7_2020,0.0362455142,-2.87560000000395E-006,0.157722831,0.010727731,0.003384339,0.027231547,0.0003982045,0.0054834598,0.0004170208,-0.0083780732,Nightclubs,TourismPotential,Nightclubs
AI,24,June8_2020,June14_2020,0.0362455142,-2.87560000000395E-006,0.157722831,0.010727731,0.003384339,0.027231547,0.0003982045,0.0054834598,0.0004170208,-0.0083780732,Nightclubs,TourismPotential,Nightclubs
AI,25,June15_2020,June21_2020,0.0362455142,-2.87560000000395E-006,0.157722831,0.010727731,0.003384339,0.027231547,0.0003982045,0.0054834598,0.0004170208,-0.0083780732,Nightclubs,TourismPotential,Nightclubs
AI,26,June22_2020,June28_2020,0.0630839888,0.034660577,0.157722831,0.0132071786,0.0038629668,0.027231547,0.0007019964,0.0079934666,0.0023825186,-0.007127421,Nightclubs,TourismPotential,Nightclubs
AI,27,June29_2020,July5_2020,0.0630839888,0.034660577,0.157722831,0.0132071786,0.0038629668,0.027231547,0.0007019964,0.0079934666,0.0023825186,-0.007127421,Nightclubs,TourismPotential,Nightclubs
AI,28,July6_2020,July12_2020,0.058875586,0.0329109032,0.1546207054,0.0134155938,0.0039383106,0.0269325224,0.0007077296,-0.0092140006,0.0032658164,-0.0035535864,Nightclubs,MaskInShop,Nightclubs
AI,29,July13_2020,July19_2020,0.058875586,0.0329109032,0.1546207054,0.0134155938,0.0039383106,0.0269325224,0.0007077296,-0.0092140006,0.0032658164,-0.0035535864,Nightclubs,MaskInShop,Nightclubs
AI,30,July20_2020,July26_2020,0.058875586,0.0329109032,0.1546207054,0.0134155938,0.0039383106,0.0269325224,0.0007077296,-0.0092140006,0.0032658164,-0.0035535864,Nightclubs,MaskInShop,Nightclubs
AI,31,July27_2020,August2_2020,0.058875586,0.0329109032,0.1546207054,0.0134155938,0.0039383106,0.0269325224,0.0007077296,-0.0092140006,0.0032658164,-0.0035535864,Nightclubs,MaskInShop,Nightclubs
AI,32,August3_2020,August9_2020,0.058875586,0.0329109032,0.1546207054,0.0134155938,0.0039383106,0.0269325224,0.0007077296,-0.0092140006,0.0032658164,-0.0035535864,Nightclubs,MaskInShop,Nightclubs
AI,33,August10_2020,August16_2020,0.058875586,0.0329109032,0.1546207054,0.0134155938,0.0039383106,0.0269325224,0.0007077296,-0.0092140006,0.0032658164,-0.0035535864,Nightclubs,MaskInShop,Nightclubs
AI,34,August17_2020,August23_2020,0.0566072921,0.0283465238,0.151661034,0.0136049942,0.0041946352,0.0269325224,0.0124165695,-0.0093723294,0.0039040792,0.0014182742,Nightclubs,MaskInShop,Nightclubs
AI,35,August24_2020,August30_2020,0.0566072921,0.0283465238,0.151661034,0.0136049942,0.0041946352,0.0269325224,0.0124165695,-0.0093723294,0.0039040792,0.0014182742,Nightclubs,MaskInShop,Nightclubs
AI,36,August31_2020,September6_2020,0.0566072921,0.0283465238,0.151661034,0.0136049942,0.0041946352,0.0269325224,0.0124165695,-0.0093723294,0.0039040792,0.0014182742,Nightclubs,MaskInShop,Nightclubs
AR,11,March9_2020,March15_2020,0.6758707172,0.4354370426,0.1608934236,0.0133188118,0.0053541012,0.025385675,0.0088906412,0.006527311,0.01313116,-0.007823935,Restaurant,TourismPotential,Restaurant
AR,12,March16_2020,March22_2020,0.0097754916,0.0024119396,0.0108734976,0.0719876808,0.0284270994,0.0009128308,0.0001755364,0.0004471306,0.0032699954,0.0133154854,Retail,Schools,Retail
AR,13,March23_2020,March29_2020,0.0097754916,0.0024119396,0.0108734976,0.0719876808,0.0284270994,0.0009128308,0.0001755364,0.0004471306,0.0032699954,0.0133154854,Retail,Schools,Retail
AR,14,March30_2020,April5_2020,0.0097754916,0.0024119396,0.0108734976,0.0719876808,0.0284270994,0.0009128308,0.0001755364,0.0004471306,0.0032699954,0.0133154854,Retail,Schools,Retail
AR,15,April6_2020,April12_2020,0.0097754916,0.0024119396,0.0108734976,0.0719876808,0.0284270994,0.0009128308,0.0001755364,0.0004471306,0.0032699954,0.0133154854,Retail,Schools,Retail
AR,16,April13_2020,April19_2020,0.0097754916,0.0024119396,0.0108734976,0.0719876808,0.0284270994,0.0009128308,0.0001755364,0.0004471306,0.0032699954,0.0133154854,Retail,Schools,Retail
AR,17,April20_2020,April26_2020,0.0097754916,0.0024119396,0.0108734976,0.0719876808,0.0284270994,0.0009128308,0.0001755364,0.0004471306,0.0032699954,0.0133154854,Retail,Schools,Retail
AR,18,April27_2020,May3_2020,0.0047357898,0.0009184518,0,0.0004226222,2.61058000000005E-005,0,0.00008722,-6.37503999999997E-005,0.0001931216,0.0032803428,Restaurant,MaskInShop,Restaurant
AR,19,May4_2020,May10_2020,0.0047357898,0.0009184518,0,0.0004226222,2.61058000000005E-005,0,0.00008722,-6.37503999999997E-005,0.0001931216,0.0032803428,Restaurant,MaskInShop,Restaurant
AR,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AR,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AR,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
AR,23,June1_2020,June7_2020,0.0360998386,-2.87559999999701E-006,0.1541503992,0.0101631222,0.003144568,0.0251743436,0.0003920175,0.0054834598,0.0005175212,-0.014153384,Nightclubs,TourismPotential,Nightclubs
AR,24,June8_2020,June14_2020,0.0360998386,-2.87559999999701E-006,0.1541503992,0.0101631222,0.003144568,0.0251743436,0.0003920175,0.0054834598,0.0005175212,-0.014153384,Nightclubs,TourismPotential,Nightclubs
AR,25,June15_2020,June21_2020,0.0360998386,-2.87559999999701E-006,0.1541503992,0.0101631222,0.003144568,0.0251743436,0.0003920175,0.0054834598,0.0005175212,-0.014153384,Nightclubs,TourismPotential,Nightclubs
AR,26,June22_2020,June28_2020,0.0613305476,0.033247291,0.1541503992,0.012166413,0.0034343806,0.0251743436,0.0006297799,0.0078553972,0.0024122784,-0.016250885,Nightclubs,TourismPotential,Nightclubs
AR,27,June29_2020,July5_2020,0.0613305476,0.033247291,0.1541503992,0.012166413,0.0034343806,0.0251743436,0.0006297799,0.0078553972,0.0024122784,-0.016250885,Nightclubs,TourismPotential,Nightclubs
AR,28,July6_2020,July12_2020,0.0574685146,0.0315809438,0.1510482708,0.012360502,0.0034871522,0.024875319,0.0006325913,-0.0095417476,0.0032850566,-0.0128667294,Nightclubs,TourismPotential,Nightclubs
AR,29,July13_2020,July19_2020,0.0574685146,0.0315809438,0.1510482708,0.012360502,0.0034871522,0.024875319,0.0006325913,-0.0095417476,0.0032850566,-0.0128667294,Nightclubs,TourismPotential,Nightclubs
AR,30,July20_2020,July26_2020,0.0574685146,0.0315809438,0.1510482708,0.012360502,0.0034871522,0.024875319,0.0006325913,-0.0095417476,0.0032850566,-0.0128667294,Nightclubs,TourismPotential,Nightclubs
AR,31,July27_2020,August2_2020,0.0574685146,0.0315809438,0.1510482708,0.012360502,0.0034871522,0.024875319,0.0006325913,-0.0095417476,0.0032850566,-0.0128667294,Nightclubs,TourismPotential,Nightclubs
AR,32,August3_2020,August9_2020,0.0574685146,0.0315809438,0.1510482708,0.012360502,0.0034871522,0.024875319,0.0006325913,-0.0095417476,0.0032850566,-0.0128667294,Nightclubs,TourismPotential,Nightclubs
AR,33,August10_2020,August16_2020,0.0574685146,0.0315809438,0.1510482708,0.012360502,0.0034871522,0.024875319,0.0006325913,-0.0095417476,0.0032850566,-0.0128667294,Nightclubs,TourismPotential,Nightclubs
AR,34,August17_2020,August23_2020,0.0553938061,0.0273137622,0.1482151132,0.0125117482,0.003528966,0.024875319,0.0088418442,-0.0096228538,0.0035118062,-0.011394453,Nightclubs,TourismPotential,Nightclubs
AR,35,August24_2020,August30_2020,0.0553938061,0.0273137622,0.1482151132,0.0125117482,0.003528966,0.024875319,0.0088418442,-0.0096228538,0.0035118062,-0.011394453,Nightclubs,TourismPotential,Nightclubs
AR,36,August31_2020,September6_2020,0.0553938061,0.0273137622,0.1482151132,0.0125117482,0.003528966,0.024875319,0.0088418442,-0.0096228538,0.0035118062,-0.011394453,Nightclubs,TourismPotential,Nightclubs
BE,11,March9_2020,March15_2020,0.6622126952,0.4293354072,0.172936302,0.0127478288,0.0056884762,0.0291982642,0.0065515691,0.0074791402,0.011680025,-0.0104468336,Restaurant,TourismPotential,Restaurant
BE,12,March16_2020,March22_2020,0.0052190054,0.0020211436,0.0110410636,0.05201469,0.0191418374,0.0008152606,0.0001546153,0.0001460732,0.0017989384,-0.0206763494,Retail,TourismPotential,Retail
BE,13,March23_2020,March29_2020,0.0052190054,0.0020211436,0.0110410636,0.05201469,0.0191418374,0.0008152606,0.0001546153,0.0001460732,0.0017989384,-0.0206763494,Retail,TourismPotential,Retail
BE,14,March30_2020,April5_2020,0.0052190054,0.0020211436,0.0110410636,0.05201469,0.0191418374,0.0008152606,0.0001546153,0.0001460732,0.0017989384,-0.0206763494,Retail,TourismPotential,Retail
BE,15,April6_2020,April12_2020,0.0052190054,0.0020211436,0.0110410636,0.05201469,0.0191418374,0.0008152606,0.0001546153,0.0001460732,0.0017989384,-0.0206763494,Retail,TourismPotential,Retail
BE,16,April13_2020,April19_2020,0.0052190054,0.0020211436,0.0110410636,0.05201469,0.0191418374,0.0008152606,0.0001546153,0.0001460732,0.0017989384,-0.0206763494,Retail,TourismPotential,Retail
BE,17,April20_2020,April26_2020,0.0052190054,0.0020211436,0.0110410636,0.05201469,0.0191418374,0.0008152606,0.0001546153,0.0001460732,0.0017989384,-0.0206763494,Retail,TourismPotential,Retail
BE,18,April27_2020,May3_2020,0.0005216064,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74861999999959E-005,-0.0017920392,Restaurant,TourismPotential,TourismPotential
BE,19,May4_2020,May10_2020,0.0005216064,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74861999999959E-005,-0.0017920392,Restaurant,TourismPotential,TourismPotential
BE,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BE,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BE,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BE,23,June1_2020,June7_2020,0.0393269856,2.24167999999976E-005,0.17065608,0.010299912,0.0029441216,0.0291464026,0.0008861403,0.0073088946,0.0005579798,0.009405879,Nightclubs,Bar,Nightclubs
BE,24,June8_2020,June14_2020,0.0393269856,2.24167999999976E-005,0.17065608,0.010299912,0.0029441216,0.0291464026,0.0008861403,0.0073088946,0.0005579798,0.009405879,Nightclubs,Bar,Nightclubs
BE,25,June15_2020,June21_2020,0.0393269856,2.24167999999976E-005,0.17065608,0.010299912,0.0029441216,0.0291464026,0.0008861403,0.0073088946,0.0005579798,0.009405879,Nightclubs,Bar,Nightclubs
BE,26,June22_2020,June28_2020,0.0649107606,0.0343668612,0.17065608,0.0122209612,0.0033041778,0.0291464026,0.0011835722,0.0092455804,0.0023476054,0.0089992504,Nightclubs,Schools,Nightclubs
BE,27,June29_2020,July5_2020,0.0649107606,0.0343668612,0.17065608,0.0122209612,0.0033041778,0.0291464026,0.0011835722,0.0092455804,0.0023476054,0.0089992504,Nightclubs,Schools,Nightclubs
BE,28,July6_2020,July12_2020,0.0610707342,0.0328231778,0.166653256,0.012372311,0.0033612306,0.028741188,0.0011893055,-0.0120857856,0.0032114824,0.0084491862,Nightclubs,MaskInShop,Nightclubs
BE,29,July13_2020,July19_2020,0.0610707342,0.0328231778,0.166653256,0.012372311,0.0033612306,0.028741188,0.0011893055,-0.0120857856,0.0032114824,0.0084491862,Nightclubs,MaskInShop,Nightclubs
BE,30,July20_2020,July26_2020,0.0610707342,0.0328231778,0.166653256,0.012372311,0.0033612306,0.028741188,0.0011893055,-0.0120857856,0.0032114824,0.0084491862,Nightclubs,MaskInShop,Nightclubs
BE,31,July27_2020,August2_2020,0.0610707342,0.0328231778,0.166653256,0.012372311,0.0033612306,0.028741188,0.0011893055,-0.0120857856,0.0032114824,0.0084491862,Nightclubs,MaskInShop,Nightclubs
BE,32,August3_2020,August9_2020,0.0610707342,0.0328231778,0.166653256,0.012372311,0.0033612306,0.028741188,0.0011893055,-0.0120857856,0.0032114824,0.0084491862,Nightclubs,MaskInShop,Nightclubs
BE,33,August10_2020,August16_2020,0.0610707342,0.0328231778,0.166653256,0.012372311,0.0033612306,0.028741188,0.0011893055,-0.0120857856,0.0032114824,0.0084491862,Nightclubs,MaskInShop,Nightclubs
BE,34,August17_2020,August23_2020,0.0588086338,0.0321481328,0.1659186564,0.012372311,0.0033612306,0.028741188,-0.0007583629,-0.01212414,0.003341982,0.0075282732,Nightclubs,MaskInShop,Nightclubs
BE,35,August24_2020,August30_2020,0.0588086338,0.0321481328,0.1659186564,0.012372311,0.0033612306,0.028741188,-0.0007583629,-0.01212414,0.003341982,0.0075282732,Nightclubs,MaskInShop,Nightclubs
BE,36,August31_2020,September6_2020,0.0588086338,0.0321481328,0.1659186564,0.012372311,0.0033612306,0.028741188,-0.0007583629,-0.01212414,0.003341982,0.0075282732,Nightclubs,MaskInShop,Nightclubs
BL,11,March9_2020,March15_2020,0.6752315934,0.4358437202,0.1693966176,0.0141905372,0.0073395322,0.027975367,0.0100195116,0.0078791594,0.0141321278,0.0068742674,Restaurant,TourismPotential,Restaurant
BL,12,March16_2020,March22_2020,0.0082145938,0.0031212006,0.0116659872,0.0672091784,0.0295930068,0.0009128308,0.0003645268,0.0004171594,0.0037613086,0.0078166102,Retail,Schools,Retail
BL,13,March23_2020,March29_2020,0.0082145938,0.0031212006,0.0116659872,0.0672091784,0.0295930068,0.0009128308,0.0003645268,0.0004171594,0.0037613086,0.0078166102,Retail,Schools,Retail
BL,14,March30_2020,April5_2020,0.0082145938,0.0031212006,0.0116659872,0.0672091784,0.0295930068,0.0009128308,0.0003645268,0.0004171594,0.0037613086,0.0078166102,Retail,Schools,Retail
BL,15,April6_2020,April12_2020,0.0082145938,0.0031212006,0.0116659872,0.0672091784,0.0295930068,0.0009128308,0.0003645268,0.0004171594,0.0037613086,0.0078166102,Retail,Schools,Retail
BL,16,April13_2020,April19_2020,0.0082145938,0.0031212006,0.0116659872,0.0672091784,0.0295930068,0.0009128308,0.0003645268,0.0004171594,0.0037613086,0.0078166102,Retail,Schools,Retail
BL,17,April20_2020,April26_2020,0.0082145938,0.0031212006,0.0116659872,0.0672091784,0.0295930068,0.0009128308,0.0003645268,0.0004171594,0.0037613086,0.0078166102,Retail,Schools,Retail
BL,18,April27_2020,May3_2020,0.0025918452,0.001176119,0,0.0004226208,2.61044000000009E-005,0,0.0001201323,-0.0002239076,0.0001155882,0.0013940696,Restaurant,MaskInShop,Restaurant
BL,19,May4_2020,May10_2020,0.0025918452,0.001176119,0,0.0004226208,2.61044000000009E-005,0,0.0001201323,-0.0002239076,0.0001155882,0.0013940696,Restaurant,MaskInShop,Restaurant
BL,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BL,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BL,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
BL,23,June1_2020,June7_2020,0.0381125682,-2.87560000000395E-006,0.1636017474,0.010727731,0.0033843376,0.0277640356,0.0007239472,0.0072408028,0.000474796,-0.0001702134,Nightclubs,TourismPotential,Nightclubs
BL,24,June8_2020,June14_2020,0.0381125682,-2.87560000000395E-006,0.1636017474,0.010727731,0.0033843376,0.0277640356,0.0007239472,0.0072408028,0.000474796,-0.0001702134,Nightclubs,TourismPotential,Nightclubs
BL,25,June15_2020,June21_2020,0.0413754152,0.001940043,0.1639373568,0.0129485174,0.0050579718,0.0277640356,0.0010079314,0.0098504728,0.1970608304,0.0071151374,TravelRestrictions,Schools,TravelRestrictions
BL,26,June22_2020,June28_2020,0.0597117262,0.033957707,0.1639373568,0.0149827412,0.0053250092,0.0277640356,0.0012278765,0.0121575188,0.187809076,0.008180494,TravelRestrictions,Schools,TravelRestrictions
BL,27,June29_2020,July5_2020,0.0597117262,0.033957707,0.1639373568,0.0149827412,0.0053250092,0.0277640356,0.0012278765,0.0121575188,0.187809076,0.008180494,TravelRestrictions,Schools,TravelRestrictions
BL,28,July6_2020,July12_2020,0.040601267,0.0027737738,0.10862985,0.0133281036,0.005147765,0.0272741672,0.000763924,-0.0079021726,0.1979717796,0.0071521996,TravelRestrictions,MaskInShop,TravelRestrictions
BL,29,July13_2020,July19_2020,0.040601267,0.0027737738,0.10862985,0.0133281036,0.005147765,0.0272741672,0.000763924,-0.0079021726,0.1979717796,0.0071521996,TravelRestrictions,MaskInShop,TravelRestrictions
BL,30,July20_2020,July26_2020,0.040601267,0.0027737738,0.10862985,0.0133281036,0.005147765,0.0272741672,0.000763924,-0.0079021726,0.1979717796,0.0071521996,TravelRestrictions,MaskInShop,TravelRestrictions
BL,31,July27_2020,August2_2020,0.040601267,0.0027737738,0.10862985,0.0133281036,0.005147765,0.0272741672,0.000763924,-0.0079021726,0.1979717796,0.0071521996,TravelRestrictions,MaskInShop,TravelRestrictions
BL,32,August3_2020,August9_2020,0.040601267,0.0027737738,0.10862985,0.0133281036,0.005147765,0.0272741672,0.000763924,-0.0079021726,0.1979717796,0.0071521996,TravelRestrictions,MaskInShop,TravelRestrictions
BL,33,August10_2020,August16_2020,0.040601267,0.0027737738,0.10862985,0.0133281036,0.005147765,0.0272741672,0.000763924,-0.0079021726,0.1979717796,0.0071521996,TravelRestrictions,MaskInShop,TravelRestrictions
BL,34,August17_2020,August23_2020,0.040601267,0.0027737738,0.10862985,0.0133281036,0.005147765,0.0272741672,0.000763924,-0.0079021726,0.1979717796,0.0071521996,TravelRestrictions,MaskInShop,TravelRestrictions
BL,35,August24_2020,August30_2020,0.0405534234,0.002899435,0.1083441632,0.0133281036,0.005147765,0.0272741672,0.00113621,-0.0079268056,0.195193383,0.0078874754,TravelRestrictions,MaskInShop,TravelRestrictions
BL,36,August31_2020,September6_2020,0.0405534234,0.002899435,0.1083441632,0.0133281036,0.005147765,0.0272741672,0.00113621,-0.0079268056,0.195193383,0.0078874754,TravelRestrictions,MaskInShop,TravelRestrictions
BS,11,March9_2020,March15_2020,0.6707770034,0.4325741084,0.1707598186,0.013587476,0.0065371698,0.0284974662,0.0063156599,0.0078945874,0.013213403,-0.0023188578,Restaurant,TourismPotential,Restaurant
BS,12,March16_2020,March22_2020,0.0060750634,0.0023467542,0.0116659858,0.0570316432,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0103879622,Retail,TourismPotential,Retail
BS,13,March23_2020,March29_2020,0.0060750634,0.0023467542,0.0116659858,0.0570316432,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0103879622,Retail,TourismPotential,Retail
BS,14,March30_2020,April5_2020,0.0060750634,0.0023467542,0.0116659858,0.0570316432,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0103879622,Retail,TourismPotential,Retail
BS,15,April6_2020,April12_2020,0.0060750634,0.0023467542,0.0116659858,0.0570316432,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0103879622,Retail,TourismPotential,Retail
BS,16,April13_2020,April19_2020,0.0060750634,0.0023467542,0.0116659858,0.0570316432,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0103879622,Retail,TourismPotential,Retail
BS,17,April20_2020,April26_2020,0.0060750634,0.0023467542,0.0116659858,0.0570316432,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0103879622,Retail,TourismPotential,Retail
BS,18,April27_2020,May3_2020,0.0006834954,0.0003053232,0,0.0001058064,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.7484799999998E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
